Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct
21459,12666.0,M,California,13.0,30014.0,2019-06-09,GGOEYAAJ032513,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,18.99,6.0,Used,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0
21476,15078.0,F,New York,6.0,29478.0,2019-06-02,GGOEYHPB072210,YouTube Twill Cap,Apparel,1.0,10.99,6.0,Not Used,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0
21565,12748.0,F,Chicago,28.0,31198.0,2019-06-25,GGOEAAAL081115,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,13.99,6.0,Clicked,0.18,6/25/2019,1500.0,956.13,6,SALE30,30.0
21581,12931.0,F,New York,44.0,31182.0,2019-06-25,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,16.99,6.0,Clicked,0.18,6/25/2019,1500.0,956.13,6,SALE30,30.0
21704,16996.0,F,New York,13.0,30339.0,2019-06-13,GGOEGBFC018799,Electronics Accessory Pouch,Bags,1.0,4.99,6.0,Used,0.18,6/13/2019,3000.0,1084.43,6,AIO30,30.0
21762,17062.0,M,Chicago,44.0,30433.0,2019-06-14,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1.0,15.99,6.0,Clicked,0.18,6/14/2019,3000.0,1749.49,6,AIO30,30.0
21874,16711.0,F,Chicago,34.0,31340.0,2019-06-27,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1.0,12.99,6.0,Clicked,0.18,6/27/2019,1500.0,649.14,6,EXTRA30,30.0
21911,15664.0,M,New York,10.0,30215.0,2019-06-12,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,50.0,2.99,12.99,Clicked,0.18,6/12/2019,3000.0,2321.52,6,EXTRA30,30.0
21917,13267.0,M,California,46.0,30815.0,2019-06-20,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1.0,12.99,6.0,Clicked,0.18,6/20/2019,3500.0,1019.59,6,EXTRA30,30.0
21960,12748.0,F,Chicago,28.0,30518.0,2019-06-16,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,8.0,15.19,13.38,Clicked,0.18,6/16/2019,3000.0,2009.36,6,EXTRA30,30.0
22151,15224.0,F,Chicago,28.0,30801.0,2019-06-20,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,2.0,1.5,6.0,Clicked,0.18,6/20/2019,3500.0,1019.59,6,EXTRA30,30.0
22309,16233.0,F,New York,23.0,29447.0,2019-06-02,GGOEAKDH019899,Windup Android,Lifestyle,3.0,3.99,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,EXTRA30,30.0
22310,13198.0,M,California,50.0,29415.0,2019-06-02,GGOEGCKQ013199,1 oz Hand Sanitizer,Lifestyle,5.0,1.99,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,EXTRA30,30.0
22402,16353.0,M,Washington DC,6.0,29785.0,2019-06-07,GGOEAOCB077499,Android RFID Journal,Notebooks & Journals,1.0,13.99,19.99,Not Used,0.05,6/7/2019,3500.0,1694.16,6,NJ30,30.0
22628,14688.0,F,New York,46.0,38200.0,2019-09-14,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/14/2019,3000.0,1408.06,9,ELEC30,30.0
22629,16033.0,F,Chicago,48.0,38175.0,2019-09-14,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/14/2019,3000.0,1408.06,9,ELEC30,30.0
22633,13859.0,M,New York,45.0,38138.0,2019-09-14,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Not Used,0.1,9/14/2019,3000.0,1408.06,9,ELEC30,30.0
22634,18212.0,F,California,37.0,38146.0,2019-09-14,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,9/14/2019,3000.0,1408.06,9,ELEC30,30.0
22640,14292.0,M,New Jersey,22.0,38169.0,2019-09-14,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Used,0.1,9/14/2019,3000.0,1408.06,9,ELEC30,30.0
22642,17018.0,M,Chicago,26.0,38190.0,2019-09-14,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/14/2019,3000.0,1408.06,9,ELEC30,30.0
22645,14242.0,F,Chicago,26.0,38194.0,2019-09-14,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,9/14/2019,3000.0,1408.06,9,ELEC30,30.0
22650,14688.0,F,New York,46.0,38207.0,2019-09-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/15/2019,3000.0,2546.67,9,ELEC30,30.0
22651,14696.0,M,New York,48.0,38241.0,2019-09-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/15/2019,3000.0,2546.67,9,ELEC30,30.0
22655,18118.0,M,Chicago,24.0,38259.0,2019-09-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/15/2019,3000.0,2546.67,9,ELEC30,30.0
22667,12356.0,F,Chicago,31.0,38212.0,2019-09-15,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,12.99,Not Used,0.1,9/15/2019,3000.0,2546.67,9,ELEC30,30.0
22671,16948.0,F,Chicago,2.0,38227.0,2019-09-15,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Not Used,0.1,9/15/2019,3000.0,2546.67,9,ELEC30,30.0
22672,16997.0,F,New Jersey,35.0,38233.0,2019-09-15,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,79.0,19.99,Used,0.1,9/15/2019,3000.0,2546.67,9,ELEC30,30.0
22673,15395.0,M,Chicago,4.0,38248.0,2019-09-15,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,119.0,6.0,Used,0.1,9/15/2019,3000.0,2546.67,9,ELEC30,30.0
22676,15311.0,F,Chicago,40.0,37251.0,2019-09-02,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,2.0,149.0,6.0,Clicked,0.1,9/2/2019,3000.0,1307.62,9,ELEC30,30.0
22682,14156.0,F,California,5.0,37269.0,2019-09-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/2/2019,3000.0,1307.62,9,ELEC30,30.0
22690,15311.0,F,Chicago,40.0,37971.0,2019-09-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22706,14898.0,F,California,25.0,37994.0,2019-09-12,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22708,14667.0,F,California,30.0,37952.0,2019-09-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22709,13769.0,F,New York,20.0,38000.0,2019-09-12,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.0,Not Used,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22712,13983.0,M,California,30.0,38042.0,2019-09-12,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22723,15596.0,F,California,39.0,37959.0,2019-09-12,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Used,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22727,18179.0,F,New York,6.0,38031.0,2019-09-12,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Used,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22733,14238.0,M,New York,21.0,38014.0,2019-09-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22737,17730.0,F,Chicago,30.0,38022.0,2019-09-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0
22738,15311.0,F,Chicago,40.0,38757.0,2019-09-22,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,12.99,Clicked,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0
22746,13520.0,F,Chicago,19.0,38704.0,2019-09-22,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4.0,79.0,6.0,Clicked,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0
22754,12841.0,F,California,19.0,38751.0,2019-09-22,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0
22757,12681.0,M,Chicago,27.0,38691.0,2019-09-22,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,119.0,6.0,Used,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0
22765,17722.0,F,Chicago,12.0,38684.0,2019-09-22,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Not Used,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0
22766,17097.0,M,California,33.0,38789.0,2019-09-22,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,149.0,6.0,Clicked,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0
22767,12826.0,M,California,33.0,38757.0,2019-09-22,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,79.0,12.99,Not Used,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0
22770,14646.0,M,California,45.0,38724.0,2019-09-22,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0
22775,14527.0,M,California,43.0,38657.0,2019-09-21,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,9/21/2019,2500.0,1098.2,9,ELEC30,30.0
22779,15039.0,F,Chicago,19.0,38609.0,2019-09-21,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/21/2019,2500.0,1098.2,9,ELEC30,30.0
22783,16904.0,F,California,17.0,38629.0,2019-09-21,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,9/21/2019,2500.0,1098.2,9,ELEC30,30.0
22799,17722.0,F,Chicago,12.0,38662.0,2019-09-21,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Used,0.1,9/21/2019,2500.0,1098.2,9,ELEC30,30.0
22809,16029.0,F,Washington DC,40.0,39049.0,2019-09-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Used,0.1,9/26/2019,3000.0,767.58,9,ELEC30,30.0
22811,17231.0,F,California,5.0,38989.0,2019-09-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,9/26/2019,3000.0,767.58,9,ELEC30,30.0
22812,17811.0,M,California,35.0,39105.0,2019-09-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,9/26/2019,3000.0,767.58,9,ELEC30,30.0
22821,16395.0,M,Washington DC,18.0,39053.0,2019-09-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/26/2019,3000.0,767.58,9,ELEC30,30.0
22827,14572.0,F,California,43.0,38993.0,2019-09-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/26/2019,3000.0,767.58,9,ELEC30,30.0
22841,15938.0,F,Chicago,34.0,39047.0,2019-09-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,19.99,Not Used,0.1,9/26/2019,3000.0,767.58,9,ELEC30,30.0
22843,12637.0,F,California,13.0,39082.0,2019-09-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/26/2019,3000.0,767.58,9,ELEC30,30.0
22852,14307.0,F,California,28.0,38821.0,2019-09-23,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,79.0,6.0,Clicked,0.1,9/23/2019,2500.0,2908.1,9,ELEC30,30.0
22857,17841.0,M,California,21.0,38815.0,2019-09-23,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,9/23/2019,2500.0,2908.1,9,ELEC30,30.0
22860,14180.0,F,California,11.0,38804.0,2019-09-23,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/23/2019,2500.0,2908.1,9,ELEC30,30.0
22863,17097.0,M,California,33.0,38796.0,2019-09-23,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,79.0,6.0,Clicked,0.1,9/23/2019,2500.0,2908.1,9,ELEC30,30.0
22870,13310.0,M,New Jersey,15.0,38838.0,2019-09-23,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/23/2019,2500.0,2908.1,9,ELEC30,30.0
22875,12748.0,F,Chicago,28.0,37476.0,2019-09-05,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/5/2019,2500.0,1201.09,9,ELEC30,30.0
22877,15535.0,F,Chicago,24.0,37434.0,2019-09-05,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,9/5/2019,2500.0,1201.09,9,ELEC30,30.0
22892,16746.0,M,New York,16.0,37383.0,2019-09-05,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/5/2019,2500.0,1201.09,9,ELEC30,30.0
22894,16401.0,M,Chicago,40.0,37388.0,2019-09-05,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/5/2019,2500.0,1201.09,9,ELEC30,30.0
22898,16206.0,F,California,28.0,37398.0,2019-09-05,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Used,0.1,9/5/2019,2500.0,1201.09,9,ELEC30,30.0
22902,13782.0,M,New Jersey,17.0,37411.0,2019-09-05,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/5/2019,2500.0,1201.09,9,ELEC30,30.0
22918,13700.0,M,Chicago,42.0,37477.0,2019-09-05,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Used,0.1,9/5/2019,2500.0,1201.09,9,ELEC30,30.0
22922,14911.0,F,California,34.0,39240.0,2019-09-28,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22923,12747.0,F,Chicago,9.0,39288.0,2019-09-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Clicked,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22925,14062.0,F,California,18.0,39309.0,2019-09-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,19.99,Not Used,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22932,13008.0,F,Chicago,48.0,39330.0,2019-09-28,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22937,15379.0,F,California,10.0,39274.0,2019-09-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22940,14735.0,M,Chicago,46.0,39247.0,2019-09-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22949,12402.0,F,California,22.0,39268.0,2019-09-28,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22952,17771.0,F,New York,33.0,39294.0,2019-09-28,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Used,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22957,15422.0,M,California,6.0,39305.0,2019-09-28,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0
22958,17841.0,M,California,21.0,37501.0,2019-09-06,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Not Used,0.1,9/6/2019,2500.0,1292.58,9,ELEC30,30.0
22959,14404.0,M,Chicago,32.0,37536.0,2019-09-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,9/6/2019,2500.0,1292.58,9,ELEC30,30.0
22962,16059.0,M,Chicago,44.0,37545.0,2019-09-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/6/2019,2500.0,1292.58,9,ELEC30,30.0
22964,13048.0,M,Chicago,45.0,37503.0,2019-09-06,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Used,0.1,9/6/2019,2500.0,1292.58,9,ELEC30,30.0
22969,18069.0,F,Chicago,10.0,37554.0,2019-09-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,19.99,Clicked,0.1,9/6/2019,2500.0,1292.58,9,ELEC30,30.0
22984,13634.0,M,Chicago,21.0,37526.0,2019-09-06,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Not Used,0.1,9/6/2019,2500.0,1292.58,9,ELEC30,30.0
22986,16843.0,M,New York,31.0,37585.0,2019-09-06,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/6/2019,2500.0,1292.58,9,ELEC30,30.0
22989,17690.0,F,Chicago,6.0,37842.0,2019-09-11,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,9/11/2019,3000.0,1683.99,9,ELEC30,30.0
23002,14606.0,F,Chicago,33.0,37936.0,2019-09-11,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,9/11/2019,3000.0,1683.99,9,ELEC30,30.0
23007,13982.0,F,Chicago,13.0,37911.0,2019-09-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/11/2019,3000.0,1683.99,9,ELEC30,30.0
23015,14525.0,F,New Jersey,48.0,37931.0,2019-09-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Used,0.1,9/11/2019,3000.0,1683.99,9,ELEC30,30.0
23016,17744.0,F,New York,42.0,37906.0,2019-09-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/11/2019,3000.0,1683.99,9,ELEC30,30.0
23017,17988.0,F,Chicago,45.0,37837.0,2019-09-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Clicked,0.1,9/11/2019,3000.0,1683.99,9,ELEC30,30.0
23019,12820.0,M,California,24.0,37877.0,2019-09-11,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,79.0,6.0,Not Used,0.1,9/11/2019,3000.0,1683.99,9,ELEC30,30.0
23021,13001.0,F,Chicago,45.0,37887.0,2019-09-11,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,9/11/2019,3000.0,1683.99,9,ELEC30,30.0
23031,14606.0,F,Chicago,33.0,38890.0,2019-09-24,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Not Used,0.1,9/24/2019,3000.0,1310.85,9,ELEC30,30.0
23032,17611.0,M,New York,26.0,38855.0,2019-09-24,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Used,0.1,9/24/2019,3000.0,1310.85,9,ELEC30,30.0
23052,15831.0,F,California,39.0,38850.0,2019-09-24,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,9/24/2019,3000.0,1310.85,9,ELEC30,30.0
23053,13310.0,M,New Jersey,15.0,38847.0,2019-09-24,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,9/24/2019,3000.0,1310.85,9,ELEC30,30.0
23055,14916.0,F,Chicago,42.0,38885.0,2019-09-24,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,9/24/2019,3000.0,1310.85,9,ELEC30,30.0
23060,14606.0,F,Chicago,33.0,38893.0,2019-09-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,9/25/2019,3000.0,1736.19,9,ELEC30,30.0
23066,14031.0,F,Chicago,17.0,38971.0,2019-09-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4.0,149.0,19.99,Used,0.1,9/25/2019,3000.0,1736.19,9,ELEC30,30.0
23068,17231.0,F,California,5.0,38977.0,2019-09-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/25/2019,3000.0,1736.19,9,ELEC30,30.0
23078,17602.0,M,Chicago,40.0,38902.0,2019-09-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,119.0,6.0,Clicked,0.1,9/25/2019,3000.0,1736.19,9,ELEC30,30.0
23104,14135.0,F,Chicago,21.0,37774.0,2019-09-09,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,79.0,6.0,Not Used,0.1,9/9/2019,2500.0,1749.21,9,ELEC30,30.0
23108,14176.0,F,New York,13.0,37759.0,2019-09-09,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,9/9/2019,2500.0,1749.21,9,ELEC30,30.0
23111,18223.0,M,Washington DC,44.0,37778.0,2019-09-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,12.99,Not Used,0.1,9/9/2019,2500.0,1749.21,9,ELEC30,30.0
23121,15696.0,M,Chicago,12.0,37757.0,2019-09-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,9/9/2019,2500.0,1749.21,9,ELEC30,30.0
23124,12673.0,M,California,4.0,37764.0,2019-09-09,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,6.0,Used,0.1,9/9/2019,2500.0,1749.21,9,ELEC30,30.0
23130,15296.0,M,California,40.0,37799.0,2019-09-09,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,9/9/2019,2500.0,1749.21,9,ELEC30,30.0
23134,18041.0,M,Washington DC,30.0,38382.0,2019-09-18,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Used,0.1,9/18/2019,2500.0,2297.87,9,ELEC30,30.0
23137,15023.0,F,Chicago,40.0,38357.0,2019-09-18,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Used,0.1,9/18/2019,2500.0,2297.87,9,ELEC30,30.0
23139,17576.0,F,California,23.0,38433.0,2019-09-18,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Not Used,0.1,9/18/2019,2500.0,2297.87,9,ELEC30,30.0
23150,14415.0,M,New Jersey,47.0,38389.0,2019-09-18,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,19.99,Used,0.1,9/18/2019,2500.0,2297.87,9,ELEC30,30.0
23158,15939.0,F,California,11.0,38402.0,2019-09-18,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,9/18/2019,2500.0,2297.87,9,ELEC30,30.0
23159,12510.0,F,California,25.0,38367.0,2019-09-18,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,19.99,Used,0.1,9/18/2019,2500.0,2297.87,9,ELEC30,30.0
